--time	Susceptibles	Infected	Recovered	Deaths	
5.65	545360.1	133609.1	76800.65	72.08951	
5.66	544268.7	134223.8	77277.44	72.09006	
5.67	543174.4	134839.1	77756.42	72.09062	
5.68	542077.4	135454.9	78237.59	72.09118	
5.69	540977.6	136071.4	78720.95	72.09174	
5.7	539875	136688.4	79206.51	72.09231	
5.71	538769.7	137305.9	79694.27	72.09288	
5.72	537661.7	137924	80184.23	72.09345	
5.73	536551	138542.5	80676.39	72.09402	
5.74	535437.7	139161.5	81170.75	72.0946	
5.75	534321.7	139780.9	81667.32	72.09518	
5.76	533203.1	140400.7	82166.09	72.09576	
5.77	532081.9	141020.9	82667.07	72.09634	
5.78	530958.1	141641.5	83170.26	72.09693	
5.79	529831.8	142262.4	83675.66	72.09752	
5.8	528703	142883.7	84183.27	72.09811	
5.81	527571.6	143505.2	84693.09	72.0987	
5.82	526437.8	144126.9	85205.13	72.0993	
5.83	525301.6	144749	85719.38	72.0999	
5.84	524162.9	145371.2	86235.85	72.1005	
5.85	523021.8	145993.6	86754.53	72.10111	
5.86	521878.3	146616.1	87275.42	72.10171	
5.87	520732.5	147238.8	87798.54	72.10232	
5.88	519584.4	147861.6	88323.87	72.10293	
5.89	518433.9	148484.5	88851.42	72.10355	
5.9	517281.2	149107.5	89381.19	72.10417	
5.91	516126.3	149730.4	89913.17	72.10479	
5.92	514969.1	150353.4	90447.37	72.10541	
5.93	513809.7	150976.4	90983.79	72.10603	
5.94	512648.2	151599.3	91522.43	72.10666	
5.95	511484.5	152222.1	92063.29	72.10729	
5.96	510318.7	152844.8	92606.36	72.10793	
5.97	509150.9	153467.4	93151.65	72.10856	
5.98	507980.9	154089.8	93699.16	72.1092	
5.99	506809	154712.1	94248.88	72.10984	
6	505635	155334.1	94800.82	72.11048	
6.01	504459	155955.9	95354.97	72.11113	
6.02	503281.2	156577.4	95911.33	72.11178	
6.03	502101.4	157198.6	96469.91	72.11243	
6.04	500919.7	157819.5	97030.7	72.11308	
6.05	499736.1	158440.1	97593.7	72.11374	
6.06	498550.7	159060.2	98158.91	72.1144	
6.07	497363.6	159680	98726.32	72.11506	
6.08	496174.6	160299.3	99295.94	72.11572	
6.09	494983.9	160918.2	99867.76	72.11639	
6.1	493791.5	161536.6	100441.8	72.11706	
6.11	492597.4	162154.5	101018	72.11773	
6.12	491401.7	162771.8	101596.4	72.1184	
6.13	490204.3	163388.5	102177.1	72.11908	
6.14	489005.3	164004.6	102759.9	72.11976	
6.15	487804.8	164620.2	103344.9	72.12044	
6.16	486602.8	165235	103932.1	72.12112	
6.17	485399.2	165849.2	104521.5	72.12181	
6.18	484194.2	166462.6	105113.1	72.1225	
6.19	482987.8	167075.3	105706.8	72.12319	
6.2	481779.9	167687.2	106302.8	72.12389	
6.21	480570.7	168298.4	106900.9	72.12458	
6.22	479360.1	168908.6	107501.2	72.12528	
6.23	478148.2	169518.1	108103.6	72.12599	
6.24	476935	170126.6	108708.2	72.12669	
6.25	475720.6	170734.3	109315	72.1274	
6.26	474504.9	171341	109924	72.12811	
6.27	473288.1	171946.7	110535.1	72.12882	
6.28	472070.1	172551.4	111148.4	72.12953	
6.29	470851	173155.1	111763.8	72.13025	
6.3	469630.8	173757.7	112381.4	72.13097	
6.31	468409.6	174359.2	113001.1	72.13169	
6.32	467187.3	174959.7	113622.9	72.13242	
6.33	465964	175558.9	114246.9	72.13315	
6.34	464739.8	176157.1	114873	72.13388	
6.35	463514.6	176754	115501.3	72.13461	
6.36	462288.6	177349.6	116131.6	72.13534	
6.37	461061.7	177944.1	116764.1	72.13608	
6.38	459833.9	178537.2	117398.7	72.13682	
6.39	458605.4	179129	118035.4	72.13756	
6.4	457376.1	179719.5	118674.3	72.13831	
6.41	456146.1	180308.6	119315.2	72.13905	
6.42	454915.4	180896.3	119958.2	72.1398	
6.43	453684	181482.6	120603.3	72.14055	
6.44	452452	182067.4	121250.5	72.14131	
6.45	451219.4	182650.8	121899.7	72.14206	
6.46	449986.2	183232.6	122551.1	72.14282	
6.47	448752.5	183812.9	123204.5	72.14359	
6.48	447518.3	184391.7	123859.9	72.14435	
6.49	446283.6	184968.8	124517.5	72.14512	
6.5	445048.5	185544.3	125177	72.14588	
6.51	443813	186118.2	125838.7	72.14666	
6.52	442577.1	186690.4	126502.3	72.14743	
6.53	441341	187260.9	127168	72.1482	
6.54	440104.5	187829.6	127835.8	72.14898	
6.55	438867.7	188396.6	128505.5	72.14976	
6.56	437630.7	188961.8	129177.3	72.15055	
6.57	436393.5	189525.2	129851.1	72.15133	
6.58	435156.2	190086.8	130526.8	72.15212	
6.59	433918.7	190646.5	131204.6	72.15291	
6.6	432681.2	191204.3	131884.4	72.1537	
6.61	431443.5	191760.2	132566.1	72.1545	
6.62	430205.9	192314.2	133249.8	72.15529	
6.63	428968.2	192866.1	133935.5	72.15609	
6.64	427730.6	193416.1	134623.2	72.15689	
6.65	426493	193964.1	135312.8	72.1577	
6.66	425255.5	194510	136004.3	72.1585	
6.67	424018.2	195053.8	136697.8	72.15931	
6.68	422781	195595.5	137393.3	72.16012	
6.69	421544.1	196135.2	138090.6	72.16093	
6.7	420307.4	196672.6	138789.9	72.16175	
6.71	419070.9	197207.9	139491.1	72.16257	
6.72	417834.7	197741	140194.1	72.16339	
6.73	416598.9	198271.8	140899.1	72.16421	
6.74	415363.4	198800.4	141606	72.16503	
6.75	414128.4	199326.8	142314.7	72.16586	
6.76	412893.7	199850.8	143025.3	72.16668	
6.77	411659.5	200372.5	143737.8	72.16752	
6.78	410425.8	200891.9	144452.1	72.16835	
6.79	409192.7	201408.9	145168.3	72.16918	
6.8	407960.1	201923.5	145886.3	72.17002	
6.81	406728	202435.7	146606.1	72.17086	
6.82	405496.6	202945.4	147327.8	72.1717	
6.83	404265.9	203452.7	148051.2	72.17254	
6.84	403035.8	203957.5	148776.5	72.17339	
6.85	401806.5	204459.8	149503.5	72.17423	
6.86	400577.9	204959.5	150232.4	72.17508	
6.87	399350.1	205456.7	150963	72.17594	
6.88	398123.1	205951.4	151695.4	72.17679	
6.89	396896.9	206443.4	152429.5	72.17764	
6.9	395671.6	206932.8	153165.4	72.1785	
6.91	394447.2	207419.6	153903	72.17936	
6.92	393223.8	207903.7	154642.4	72.18022	
6.93	392001.3	208385.1	155383.4	72.18109	
6.94	390779.8	208863.8	156126.2	72.18195	
6.95	389559.3	209339.8	156870.7	72.18282	
6.96	388339.9	209813.1	157616.9	72.18369	
6.97	387121.5	210283.6	158364.7	72.18456	
6.98	385904.3	210751.3	159114.2	72.18544	
6.99	384688.2	211216.2	159865.4	72.18631	
7	383473.3	211678.3	160618.2	72.18719	
7.01	382259.6	212137.5	161372.7	72.18807	
7.02	381047.1	212593.9	162128.8	72.18895	
7.03	379835.9	213047.4	162886.5	72.18983	
7.04	378626	213498	163645.8	72.19072	
7.05	377417.4	213945.6	164406.8	72.1916	
7.06	376210.1	214390.4	165169.3	72.19249	
7.07	375004.3	214832.2	165933.4	72.19338	
7.08	373799.8	215271	166699	72.19427	
7.09	372596.7	215706.8	167466.3	72.19517	
7.1	371395.1	216139.6	168235	72.19606	
7.11	370195	216569.4	169005.3	72.19696	
7.12	368996.5	216996.2	169777.1	72.19786	
7.13	367799.4	217419.9	170550.5	72.19876	
7.14	366603.9	217840.5	171325.3	72.19967	
7.15	365410	218258.1	172101.7	72.20057	
7.16	364217.8	218672.5	172879.5	72.20148	
7.17	363027.2	219083.9	173658.8	72.20239	
7.18	361838.2	219492.1	174439.5	72.2033	
7.19	360651	219897.1	175221.7	72.20421	
7.2	359465.5	220299	176005.3	72.20512	
7.21	358281.7	220697.7	176790.4	72.20604	
7.22	357099.7	221093.2	177576.8	72.20695	
7.23	355919.5	221485.6	178364.7	72.20787	
7.24	354741.2	221874.6	179154	72.20879	
7.25	353564.7	222260.5	179944.6	72.20971	
7.26	352390	222643.1	180736.6	72.21063	
7.27	351217.3	223022.5	181530	72.21156	
7.28	350046.5	223398.6	182324.7	72.21249	
7.29	348877.6	223771.4	183120.7	72.21341	
7.3	347710.7	224140.9	183918.1	72.21434	
7.31	346545.9	224507.1	184716.8	72.21527	
7.32	345383	224870	185516.8	72.21621	
7.33	344222.2	225229.6	186318	72.21714	
7.34	343063.4	225585.8	187120.5	72.21807	
7.35	341906.7	225938.7	187924.3	72.21901	
7.36	340752.2	226288.2	188729.4	72.21995	
7.37	339599.7	226634.4	189535.7	72.22089	
7.38	338449.4	226977.2	190343.2	72.22183	
7.39	337301.3	227316.5	191151.9	72.22277	
7.4	336155.4	227652.5	191961.8	72.22372	
7.41	335011.7	227985.1	192773	72.22466	
7.42	333870.3	228314.2	193585.2	72.22561	
7.43	332731.1	228640	194398.7	72.22656	
7.44	331594.2	228962.3	195213.3	72.22751	
7.45	330459.6	229281.1	196029.1	72.22846	
7.46	329327.3	229596.5	196846	72.22941	
7.47	328197.3	229908.5	197664	72.23036	
7.48	327069.7	230217	198483.1	72.23132	
7.49	325944.5	230522	199303.3	72.23227	
7.5	324821.7	230823.5	200124.5	72.23323	
7.51	323701.3	231121.6	200946.9	72.23419	
7.52	322583.3	231416.2	201770.3	72.23515	
7.53	321467.8	231707.2	202594.7	72.23611	
7.54	320354.8	231994.8	203420.2	72.23707	
7.55	319244.2	232278.9	204246.7	72.23803	
7.56	318136.2	232559.4	205074.2	72.239	
7.57	317030.6	232836.4	205902.7	72.23996	
7.58	315927.6	233110	206732.2	72.24093	
7.59	314827.2	233380	207562.6	72.2419	
7.6	313729.4	233646.4	208394	72.24287	
7.61	312634.1	233909.3	209226.3	72.24384	
7.62	311541.4	234168.7	210059.6	72.24481	
7.63	310451.4	234424.6	210893.8	72.24578	
7.64	309364	234676.9	211728.8	72.24675	
7.65	308279.3	234925.7	212564.8	72.24773	
7.66	307197.2	235170.9	213401.7	72.2487	
7.67	306117.8	235412.5	214239.4	72.24968	
7.68	305041.1	235650.7	215078	72.25066	
7.69	303967.1	235885.2	215917.4	72.25164	
7.7	302895.9	236116.2	216757.6	72.25261	
7.71	301827.4	236343.7	217598.7	72.25359	
7.72	300761.6	236567.6	218440.6	72.25458	
7.73	299698.6	236787.9	219283.2	72.25556	
7.74	298638.4	237004.7	220126.7	72.25654	
7.75	297581	237217.9	220970.9	72.25752	
7.76	296526.4	237427.5	221815.8	72.25851	
7.77	295474.6	237633.6	222661.5	72.25949	
7.78	294425.6	237836.2	223507.9	72.26048	
7.79	293379.5	238035.2	224355.1	72.26147	
7.8	292336.2	238230.6	225202.9	72.26246	
7.81	291295.8	238422.5	226051.4	72.26345	
7.82	290258.3	238610.8	226900.6	72.26444	
7.83	289223.7	238795.5	227750.5	72.26543	
7.84	288191.9	238976.8	228601	72.26642	
7.85	287163.1	239154.4	229452.2	72.26741	
7.86	286137.2	239328.5	230304	72.2684	
7.87	285114.2	239499.1	231156.4	72.26939	
7.88	284094.2	239666.1	232009.4	72.27039	
7.89	283077.1	239829.6	232863	72.27138	
7.9	282063	239989.6	233717.1	72.27238	
7.91	281051.8	240146	234571.9	72.27338	
7.92	280043.6	240298.9	235427.1	72.27437	
7.93	279038.5	240448.3	236283	72.27537	
7.94	278036.2	240594.2	237139.3	72.27637	
7.95	277037	240736.5	237996.2	72.27737	
7.96	276040.9	240875.3	238853.5	72.27837	
7.97	275047.7	241010.7	239711.4	72.27937	
7.98	274057.5	241142.5	240569.7	72.28037	
7.99	273070.4	241270.8	241428.5	72.28137	
8	272086.4	241395.7	242287.7	72.28237	
8.01	271105.3	241517	243147.4	72.28337	
8.02	270127.4	241634.9	244007.5	72.28437	
8.03	269152.5	241749.3	244868	72.28537	
8.04	268180.6	241860.2	245728.9	72.28638	
8.05	267211.8	241967.7	246590.2	72.28738	
8.06	266246.1	242071.7	247451.9	72.28839	
8.07	265283.5	242172.3	248313.9	72.28939	
8.08	264324	242269.4	249176.3	72.2904	
8.09	263367.6	242363.1	250039	72.2914	
8.1	262414.3	242453.4	250902.1	72.29241	
8.11	261464	242540.2	251765.5	72.29341	
8.12	260516.9	242623.6	252629.1	72.29442	
8.13	259572.9	242703.7	253493.1	72.29543	
8.14	258632	242780.3	254357.4	72.29643	
8.15	257694.3	242853.5	255221.9	72.29744	
8.16	256759.7	242923.4	256086.7	72.29845	
8.17	255828.1	242989.9	256951.7	72.29946	
8.18	254899.8	243053	257816.9	72.30047	
8.19	253974.5	243112.8	258682.4	72.30147	
8.2	253052.4	243169.2	259548	72.30248	
8.21	252133.5	243222.3	260413.9	72.30349	
8.22	251217.7	243272.1	261280	72.3045	
8.23	250305	243318.5	262146.2	72.30551	
8.24	249395.5	243361.7	263012.5	72.30652	
8.25	248489.1	243401.5	263879.1	72.30753	
8.26	247585.9	243438.1	264745.7	72.30854	
8.27	246685.8	243471.3	265612.5	72.30955	
8.28	245788.9	243501.3	266479.4	72.31056	
8.29	244895.2	243528.1	267346.4	72.31157	
8.3	244004.6	243551.6	268213.5	72.31258	
8.31	243117.2	243571.9	269080.7	72.31359	
8.32	242232.9	243588.9	269947.9	72.3146	
8.33	241351.8	243602.7	270815.2	72.31561	
8.34	240473.8	243613.3	271682.5	72.31663	
8.35	239599	243620.8	272549.9	72.31764	
8.36	238727.4	243625	273417.3	72.31865	
8.37	237858.9	243626.1	274284.7	72.31966	
8.38	236993.6	243624	275152.1	72.32067	
8.39	236131.5	243618.7	276019.4	72.32168	
8.4	235272.5	243610.4	276886.8	72.32269	
8.41	234416.7	243598.9	277754.1	72.3237	
8.42	233564	243584.3	278621.4	72.32471	
8.43	232714.5	243566.6	279488.6	72.32572	
8.44	231868.2	243545.8	280355.8	72.32673	
8.45	231025	243521.9	281222.8	72.32774	
8.46	230184.9	243494.9	282089.8	72.32875	
8.47	229348	243465	282956.7	72.32976	
8.48	228514.3	243431.9	283823.4	72.33077	
8.49	227683.7	243395.9	284690.1	72.33178	
8.5	226856.3	243356.8	285556.6	72.33279	
8.51	226032	243314.8	286423	72.3338	
8.52	225210.8	243269.7	287289.2	72.33481	
8.53	224392.8	243221.7	288155.2	72.33582	
8.54	223577.9	243170.7	289021.1	72.33683	
8.55	222766.1	243116.8	289886.8	72.33784	
8.56	221957.5	243059.9	290752.2	72.33885	
8.57	221152	243000.1	291617.5	72.33986	
8.58	220349.7	242937.4	292482.6	72.34087	
8.59	219550.4	242871.8	293347.4	72.34187	
8.6	218754.3	242803.4	294212	72.34288	
8.61	217961.3	242732	295076.3	72.34389	
8.62	217171.4	242657.8	295940.4	72.3449	
8.63	216384.6	242580.8	296804.2	72.3459	
8.64	215600.9	242501	297667.7	72.34691	
8.65	214820.3	242418.3	298531	72.34791	
8.66	214042.9	242332.9	299393.9	72.34892	
8.67	213268.5	242244.6	300256.6	72.34993	
8.68	212497.1	242153.6	301118.9	72.35093	
8.69	211728.9	242059.9	301980.9	72.35194	
8.7	210963.7	241963.4	302842.5	72.35294	
8.71	210201.7	241864.2	303703.8	72.35394	
8.72	209442.7	241762.2	304564.8	72.35495	
8.73	208686.7	241657.6	305425.3	72.35595	
8.74	207933.8	241550.3	306285.5	72.35695	
8.75	207184	241440.3	307145.3	72.35795	
8.76	206437.2	241327.7	308004.8	72.35896	
8.77	205693.4	241212.4	308863.8	72.35996	
8.78	204952.7	241094.6	309722.4	72.36096	
8.79	204215	240974.1	310580.5	72.36196	
8.8	203480.4	240851	311438.3	72.36296	
8.81	202748.7	240725.3	312295.6	72.36396	
8.82	202020.1	240597.1	313152.4	72.36495	
8.83	201294.5	240466.3	314008.8	72.36595	
8.84	200571.9	240333	314864.7	72.36695	
8.85	199852.3	240197.2	315720.1	72.36795	
8.86	199135.7	240058.9	316575.1	72.36894	
8.87	198422	239918.1	317429.5	72.36994	
8.88	197711.4	239774.8	318283.4	72.37093	
8.89	197003.7	239629.1	319136.9	72.37193	
8.9	196298.9	239480.9	319989.8	72.37292	
8.91	195597.2	239330.3	320842.1	72.37392	
8.92	194898.4	239177.3	321694	72.37491	
8.93	194202.5	239021.9	322545.2	72.3759	
8.94	193509.6	238864.1	323396	72.37689	
8.95	192819.6	238703.9	324246.1	72.37788	
8.96	192132.5	238541.4	325095.7	72.37887	
8.97	191448.3	238376.6	325944.7	72.37986	
8.98	190767.1	238209.4	326793.1	72.38085	
8.99	190088.7	238040	327640.9	72.38184	
9	189413.3	237868.2	328488.1	72.38283	
9.01	188740.7	237694.2	329334.7	72.38381	
9.02	188071	237517.9	330180.7	72.3848	
9.03	187404.2	237339.4	331026	72.38579	
9.04	186740.3	237158.7	331870.7	72.38677	
9.05	186079.2	236975.7	332714.7	72.38775	
9.06	185420.9	236790.5	333558.1	72.38874	
9.07	184765.5	236603.2	334400.9	72.38972	
9.08	184113	236413.7	335242.9	72.3907	
9.09	183463.3	236222.1	336084.3	72.39168	
9.1	182816.3	236028.3	336925	72.39266	
9.11	182172.2	235832.4	337765	72.39364	
9.12	181531	235634.4	338604.3	72.39462	
9.13	180892.5	235434.3	339442.9	72.39559	
9.14	180256.7	235232.1	340280.7	72.39657	
9.15	179623.8	235027.9	341117.9	72.39755	
9.16	178993.7	234821.6	341954.3	72.39852	
9.17	178366.3	234613.4	342790	72.3995	
9.18	177741.6	234403.1	343624.9	72.40047	
9.19	177119.7	234190.8	344459.1	72.40144	
9.2	176500.6	233976.5	345292.5	72.40241	
9.21	175884.2	233760.3	346125.2	72.40338	
9.22	175270.5	233542.1	346957	72.40435	
9.23	174659.5	233322	347788.1	72.40532	
9.24	174051.2	233099.9	348618.5	72.40629	
9.25	173445.6	232876	349448	72.40725	
9.26	172842.7	232650.2	350276.7	72.40822	
9.27	172242.5	232422.5	351104.6	72.40919	
9.28	171645	232192.9	351931.7	72.41015	
9.29	171050.1	231961.5	352758	72.41111	
9.3	170457.9	231728.3	353583.4	72.41207	
9.31	169868.3	231493.2	354408.1	72.41304	
9.32	169281.4	231256.4	355231.8	72.414	
9.33	168697	231017.8	356054.8	72.41495	
9.34	168115.3	230777.4	356876.8	72.41591	
9.35	167536.3	230535.3	357698.1	72.41687	
9.36	166959.8	230291.4	358518.4	72.41783	
9.37	166385.9	230045.8	359337.9	72.41878	
9.38	165814.6	229798.5	360156.5	72.41973	
9.39	165245.8	229549.5	360974.2	72.42069	
9.4	164679.7	229298.8	361791.1	72.42164	
9.41	164116.1	229046.5	362607	72.42259	
9.42	163555	228792.5	363422	72.42354	
9.43	162996.5	228536.9	364236.2	72.42449	
9.44	162440.5	228279.7	365049.4	72.42544	
9.45	161887	228020.9	365861.7	72.42638	
9.46	161336.1	227760.5	366673	72.42733	
9.47	160787.6	227498.5	367483.5	72.42827	
9.48	160241.7	227234.9	368293	72.42922	
9.49	159698.2	226969.8	369101.6	72.43016	
9.5	159157.2	226703.2	369909.2	72.4311	
9.51	158618.7	226435.1	370715.8	72.43204	
9.52	158082.6	226165.4	371521.6	72.43298	
9.53	157549	225894.3	372326.3	72.43392	
9.54	157017.8	225621.7	373130.1	72.43485	
9.55	156489	225347.6	373932.9	72.43579	
9.56	155962.7	225072.1	374734.7	72.43672	
9.57	155438.8	224795.2	375535.6	72.43766	
9.58	154917.3	224516.9	376335.4	72.43859	
9.59	154398.2	224237.1	377134.3	72.43952	
9.6	153881.4	223956	377932.1	72.44045	
9.61	153367.1	223673.5	378729	72.44138	
9.62	152855.1	223389.6	379524.9	72.44231	
9.63	152345.4	223104.4	380319.7	72.44323	
9.64	151838.1	222817.9	381113.5	72.44416	
9.65	151333.2	222530	381906.3	72.44508	
9.66	150830.6	222240.9	382698.1	72.44601	
9.67	150330.3	221950.4	383488.8	72.44693	
9.68	149832.3	221658.7	384278.5	72.44785	
9.69	149336.6	221365.7	385067.2	72.44877	
9.7	148843.2	221071.5	385854.8	72.44968	
9.71	148352.1	220776	386641.4	72.4506	
9.72	147863.3	220479.4	387426.9	72.45152	
9.73	147376.7	220181.5	388211.3	72.45243	
9.74	146892.4	219882.4	388994.7	72.45334	
9.75	146410.4	219582.1	389777.1	72.45426	
9.76	145930.6	219280.7	390558.3	72.45517	
9.77	145453	218978.1	391338.5	72.45607	
9.78	144977.6	218674.3	392117.6	72.45698	
9.79	144504.4	218369.5	392895.6	72.45789	
9.8	144033.5	218063.5	393672.5	72.45879	
9.81	143564.7	217756.4	394448.4	72.4597	
9.82	143098.2	217448.3	395223.1	72.4606	
9.83	142633.8	217139	395996.8	72.4615	
9.84	142171.5	216828.7	396769.3	72.4624	
9.85	141711.4	216517.4	397540.7	72.4633	
9.86	141253.5	216205	398311.1	72.4642	
9.87	140797.7	215891.6	399080.3	72.4651	
9.88	140344.1	215577.1	399848.4	72.46599	
9.89	139892.5	215261.7	400615.3	72.46689	
9.9	139443.1	214945.3	401381.2	72.46778	
9.91	138995.8	214627.9	402145.9	72.46867	
9.92	138550.5	214309.5	402909.5	72.46956	
9.93	138107.4	213990.2	403671.9	72.47045	
9.94	137666.3	213670	404433.2	72.47134	
9.95	137227.3	213348.8	405193.4	72.47222	
9.96	136790.4	213026.7	405952.4	72.47311	
9.97	136355.5	212703.8	406710.3	72.47399	
9.98	135922.6	212379.9	407467	72.47487	
9.99	135491.8	212055.2	408222.6	72.47575	
10	135063	211729.5	408977	72.47663	
10.01	134636.2	211403.1	409730.3	72.47751	
10.02	134211.4	211075.8	410482.4	72.47839	
10.03	133788.6	210747.6	411233.3	72.47926	
10.04	133367.8	210418.7	411983	72.48013	
10.05	132949	210088.9	412731.6	72.48101	
10.06	132532.1	209758.4	413479	72.48188	
10.07	132117.2	209427.1	414225.2	72.48275	
10.08	131704.3	209095	414970.3	72.48362	
10.09	131293.3	208762.1	415714.1	72.48448	
10.1	130884.2	208428.5	416456.8	72.48535	
10.11	130477.1	208094.1	417198.3	72.48621	
10.12	130071.9	207759	417938.6	72.48708	
10.13	129668.6	207423.3	418677.7	72.48794	
10.14	129267.2	207086.8	419415.6	72.4888	
10.15	128867.7	206749.6	420152.3	72.48966	
10.16	128470	206411.7	420887.8	72.49051	
10.17	128074.3	206073.2	421622.1	72.49137	
10.18	127680.4	205734	422355.2	72.49222	
10.19	127288.3	205394.1	423087.1	72.49308	
10.2	126898.2	205053.6	423817.7	72.49393	
10.21	126509.8	204712.5	424547.2	72.49478	
10.22	126123.3	204370.8	425275.4	72.49563	
10.23	125738.6	204028.4	426002.4	72.49647	
10.24	125355.8	203685.5	426728.3	72.49732	
10.25	124974.7	203342	427452.8	72.49816	
10.26	124595.4	202997.9	428176.2	72.49901	
10.27	124218	202653.2	428898.3	72.49985	
10.28	123842.3	202308	429619.2	72.50069	
10.29	123468.3	201962.3	430338.9	72.50153	
10.3	123096.2	201616	431057.3	72.50236	
10.31	122725.8	201269.1	431774.5	72.5032	
10.32	122357.2	200921.8	432490.5	72.50403	
10.33	121990.3	200574	433205.3	72.50487	
10.34	121625.1	200225.6	433918.7	72.5057	
10.35	121261.7	199876.8	434631	72.50653	
10.36	120899.9	199527.5	435342	72.50736	
10.37	120539.9	199177.8	436051.8	72.50818	
10.38	120181.6	198827.6	436760.3	72.50901	
10.39	119825	198476.9	437467.6	72.50983	
10.4	119470.1	198125.8	438173.6	72.51066	
10.41	119116.8	197774.3	438878.4	72.51148	
10.42	118765.2	197422.4	439581.9	72.5123	
10.43	118415.3	197070	440284.2	72.51312	
10.44	118067	196717.3	440985.2	72.51393	
10.45	117720.4	196364.2	441684.9	72.51475	
10.46	117375.4	196010.7	442383.4	72.51556	
10.47	117032	195656.8	443080.7	72.51638	
10.48	116690.3	195302.5	443776.6	72.51719	
10.49	116350.2	194947.9	444471.3	72.518	
10.5	116011.7	194593	445164.8	72.51881	
10.51	115674.8	194237.7	445857	72.51961	
10.52	115339.4	193882.1	446547.9	72.52042	
10.53	115005.7	193526.2	447237.6	72.52122	
10.54	114673.5	193170	447926	72.52202	
10.55	114342.9	192813.5	448613.1	72.52282	
10.56	114013.9	192456.6	449298.9	72.52362	
10.57	113686.4	192099.5	449983.5	72.52442	
10.58	113360.5	191742.2	450666.8	72.52522	
10.59	113036.1	191384.5	451348.8	72.52601	
10.6	112713.3	191026.6	452029.6	72.52681	
10.61	112391.9	190668.5	452709.1	72.5276	
10.62	112072.1	190310.1	453387.3	72.52839	
10.63	111753.8	189951.5	454064.2	72.52918	
10.64	111437	189592.6	454739.9	72.52996	
10.65	111121.7	189233.5	455414.3	72.53075	
10.66	110807.8	188874.3	456087.4	72.53153	
10.67	110495.5	188514.8	456759.2	72.53232	
10.68	110184.6	188155.1	457429.7	72.5331	
10.69	109875.2	187795.3	458099	72.53388	
10.7	109567.3	187435.2	458767	72.53466	
10.71	109260.8	187075	459433.7	72.53543	
10.72	108955.7	186714.7	460099.1	72.53621	
10.73	108652.1	186354.2	460763.2	72.53698	
10.74	108349.9	185993.5	461426	72.53776	
10.75	108049.2	185632.7	462087.6	72.53853	
10.76	107749.8	185271.8	462747.9	72.5393	
10.77	107451.9	184910.7	463406.9	72.54006	
10.78	107155.4	184549.5	464064.6	72.54083	
10.79	106860.2	184188.2	464721	72.5416	
10.8	106566.5	183826.9	465376.1	72.54236	
10.81	106274.1	183465.4	466030	72.54312	
10.82	105983.1	183103.8	466682.5	72.54388	
10.83	105693.5	182742.2	467333.8	72.54464	
10.84	105405.2	182380.4	467983.8	72.5454	
10.85	105118.3	182018.6	468632.5	72.54616	
10.86	104832.8	181656.8	469279.9	72.54691	
10.87	104548.6	181294.9	469926	72.54766	
10.88	104265.7	180932.9	470570.8	72.54841	
10.89	103984.1	180570.9	471214.4	72.54916	
10.9	103703.9	180208.9	471856.6	72.54991	
10.91	103425	179846.9	472497.6	72.55066	
10.92	103147.4	179484.8	473137.3	72.5514	
10.93	102871.1	179122.7	473775.6	72.55215	
10.94	102596.1	178760.6	474412.7	72.55289	
10.95	102322.4	178398.5	475048.6	72.55363	
10.96	102049.9	178036.4	475683.1	72.55437	
10.97	101778.8	177674.4	476316.3	72.55511	
10.98	101508.9	177312.3	476948.2	72.55585	
10.99	101240.3	176950.3	477578.9	72.55658	
11	100972.9	176588.3	478208.2	72.55731	
11.01	100706.8	176226.3	478836.3	72.55805	
11.02	100441.9	175864.4	479463.1	72.55878	
11.03	100178.3	175502.5	480088.6	72.55951	
11.04	99915.9	175140.7	480712.8	72.56023	
11.05	99654.73	174779	481335.7	72.56096	
11.06	99394.78	174417.3	481957.4	72.56168	
11.07	99136.04	174055.7	482577.7	72.56241	
11.08	98878.52	173694.2	483196.8	72.56313	
11.09	98622.19	173332.7	483814.5	72.56385	
11.1	98367.06	172971.4	484431	72.56457	
11.11	98113.13	172610.1	485046.2	72.56528	
11.12	97860.37	172248.9	485660.1	72.566	
11.13	97608.8	171887.9	486272.7	72.56671	
11.14	97358.4	171527	486884.1	72.56743	
11.15	97109.16	171166.1	487494.1	72.56814	
11.16	96861.08	170805.4	488102.9	72.56885	
11.17	96614.16	170444.9	488710.4	72.56955	
11.18	96368.39	170084.4	489316.6	72.57026	
11.19	96123.77	169724.1	489921.5	72.57097	
11.2	95880.28	169364	490525.2	72.57167	
11.21	95637.92	169004	491127.5	72.57237	
11.22	95396.69	168644.2	491728.6	72.57307	
11.23	95156.57	168284.5	492328.4	72.57377	
11.24	94917.58	167925	492926.9	72.57447	
11.25	94679.69	167565.6	493524.1	72.57516	
11.26	94442.91	167206.4	494120.1	72.57586	
11.27	94207.22	166847.4	494714.8	72.57655	
11.28	93972.63	166488.6	495308.1	72.57724	
11.29	93739.13	166130	495900.3	72.57793	
11.3	93506.7	165771.6	496491.1	72.57862	
11.31	93275.36	165413.4	497080.7	72.57931	
11.32	93045.08	165055.4	497669	72.57999	
11.33	92815.87	164697.6	498256	72.58068	
11.34	92587.72	164340	498841.7	72.58136	
11.35	92360.62	163982.6	499426.2	72.58204	
11.36	92134.58	163625.4	500009.4	72.58272	
11.37	91909.57	163268.5	500591.3	72.5834	
