--time	Susceptibles	Exposed	Infected	Recovered	Deaths	
4.81	743747.8	8887.444	783.6486	2351.117	72.00014	
4.82	743715	8909.143	786.0391	2359.849	72.00014	
4.83	743682.1	8930.893	788.4344	2368.604	72.00014	
4.84	743649.1	8952.695	790.8346	2377.381	72.00014	
4.85	743616	8974.549	793.2398	2386.18	72.00014	
4.86	743582.9	8996.455	795.6498	2395.002	72.00014	
4.87	743549.7	9018.413	798.0648	2403.846	72.00014	
4.88	743516.4	9040.423	800.4848	2412.713	72.00014	
4.89	743483	9062.485	802.9097	2421.602	72.00014	
4.9	743449.5	9084.6	805.3395	2430.514	72.00014	
4.91	743416	9106.767	807.7744	2439.449	72.00014	
4.92	743382.4	9128.986	810.2143	2448.407	72.00015	
4.93	743348.7	9151.259	812.6592	2457.387	72.00015	
4.94	743314.9	9173.584	815.1091	2466.39	72.00015	
4.95	743281.1	9195.962	817.564	2475.416	72.00015	
4.96	743247.1	9218.393	820.0241	2484.465	72.00015	
4.97	743213.1	9240.877	822.4891	2493.537	72.00015	
4.98	743179	9263.414	824.9593	2502.632	72.00015	
4.99	743144.8	9286.005	827.4346	2511.75	72.00015	
5	743110.5	9308.649	829.9149	2520.891	72.00015	
5.01	743076.2	9331.347	832.4004	2530.056	72.00015	
5.02	743041.8	9354.099	834.8911	2539.244	72.00015	
5.03	743007.3	9376.905	837.3869	2548.455	72.00015	
5.04	742972.7	9399.764	839.8878	2557.689	72.00015	
5.05	742938	9422.678	842.3939	2566.947	72.00015	
5.06	742903.2	9445.646	844.9053	2576.228	72.00015	
5.07	742868.4	9468.668	847.4218	2585.533	72.00016	
5.08	742833.4	9491.745	849.9435	2594.862	72.00016	
5.09	742798.4	9514.876	852.4705	2604.214	72.00016	
5.1	742763.3	9538.062	855.0027	2613.59	72.00016	
5.11	742728.2	9561.303	857.5402	2622.989	72.00016	
5.12	742692.9	9584.599	860.083	2632.413	72.00016	
5.13	742657.6	9607.95	862.631	2641.86	72.00016	
5.14	742622.1	9631.356	865.1844	2651.331	72.00016	
5.15	742586.6	9654.817	867.7431	2660.827	72.00016	
5.16	742551	9678.334	870.3071	2670.346	72.00016	
5.17	742515.3	9701.906	872.8764	2679.889	72.00016	
5.18	742479.6	9725.535	875.4511	2689.456	72.00016	
5.19	742443.7	9749.219	878.0312	2699.048	72.00016	
5.2	742407.8	9772.958	880.6167	2708.664	72.00016	
5.21	742371.7	9796.754	883.2076	2718.304	72.00017	
5.22	742335.6	9820.606	885.8038	2727.969	72.00017	
5.23	742299.4	9844.515	888.4056	2737.658	72.00017	
5.24	742263.1	9868.48	891.0127	2747.371	72.00017	
5.25	742226.8	9892.501	893.6253	2757.109	72.00017	
5.26	742190.3	9916.579	896.2434	2766.872	72.00017	
5.27	742153.8	9940.714	898.867	2776.659	72.00017	
5.28	742117.1	9964.906	901.4961	2786.471	72.00017	
5.29	742080.4	9989.155	904.1307	2796.308	72.00017	
5.3	742043.6	10013.46	906.7708	2806.169	72.00017	
5.31	742006.7	10037.82	909.4165	2816.055	72.00017	
5.32	741969.7	10062.25	912.0677	2825.967	72.00017	
5.33	741932.6	10086.72	914.7245	2835.903	72.00017	
5.34	741895.5	10111.26	917.3869	2845.864	72.00018	
5.35	741858.2	10135.85	920.0549	2855.851	72.00018	
5.36	741820.9	10160.51	922.7285	2865.862	72.00018	
5.37	741783.5	10185.22	925.4077	2875.899	72.00018	
5.38	741746	10209.98	928.0926	2885.961	72.00018	
5.39	741708.4	10234.81	930.7831	2896.049	72.00018	
5.4	741670.7	10259.69	933.4794	2906.162	72.00018	
5.41	741632.9	10284.64	936.1813	2916.3	72.00018	
5.42	741595	10309.64	938.8889	2926.464	72.00018	
5.43	741557	10334.7	941.6022	2936.653	72.00018	
5.44	741519	10359.82	944.3213	2946.868	72.00018	
5.45	741480.8	10385	947.0461	2957.109	72.00018	
5.46	741442.6	10410.24	949.7767	2967.375	72.00018	
5.47	741404.3	10435.54	952.513	2977.668	72.00019	
5.48	741365.9	10460.89	955.2552	2987.986	72.00019	
5.49	741327.4	10486.31	958.0031	2998.33	72.00019	
5.5	741288.8	10511.79	960.7569	3008.7	72.00019	
5.51	741250.1	10537.32	963.5166	3019.096	72.00019	
5.52	741211.3	10562.92	966.282	3029.518	72.00019	
5.53	741172.4	10588.58	969.0534	3039.966	72.00019	
5.54	741133.4	10614.29	971.8306	3050.441	72.00019	
5.55	741094.4	10640.07	974.6137	3060.942	72.00019	
5.56	741055.2	10665.91	977.4027	3071.469	72.00019	
5.57	741016	10691.81	980.1977	3082.022	72.00019	
5.58	740976.6	10717.76	982.9986	3092.603	72.00019	
5.59	740937.2	10743.78	985.8055	3103.209	72.0002	
5.6	740897.7	10769.87	988.6183	3113.842	72.0002	
5.61	740858.1	10796.01	991.4372	3124.502	72.0002	
5.62	740818.3	10822.21	994.262	3135.189	72.0002	
5.63	740778.5	10848.48	997.0928	3145.902	72.0002	
5.64	740738.6	10874.8	999.9297	3156.642	72.0002	
5.65	740698.6	10901.19	1002.773	3167.409	72.0002	
5.66	740658.5	10927.64	1005.622	3178.203	72.0002	
5.67	740618.3	10954.15	1008.477	3189.024	72.0002	
5.68	740578.1	10980.73	1011.338	3199.872	72.0002	
5.69	740537.7	11007.37	1014.205	3210.748	72.0002	
5.7	740497.2	11034.06	1017.079	3221.65	72.0002	
5.71	740456.6	11060.83	1019.958	3232.58	72.00021	
5.72	740416	11087.65	1022.844	3243.537	72.00021	
5.73	740375.2	11114.54	1025.736	3254.521	72.00021	
5.74	740334.3	11141.49	1028.634	3265.533	72.00021	
5.75	740293.4	11168.5	1031.538	3276.573	72.00021	
5.76	740252.3	11195.58	1034.449	3287.64	72.00021	
5.77	740211.2	11222.72	1037.366	3298.734	72.00021	
5.78	740169.9	11249.92	1040.289	3309.857	72.00021	
5.79	740128.6	11277.19	1043.218	3321.007	72.00021	
5.8	740087.1	11304.52	1046.153	3332.185	72.00021	
5.81	740045.6	11331.91	1049.095	3343.391	72.00021	
5.82	740004	11359.37	1052.043	3354.625	72.00021	
5.83	739962.2	11386.89	1054.998	3365.887	72.00022	
5.84	739920.4	11414.48	1057.959	3377.177	72.00022	
5.85	739878.4	11442.13	1060.926	3388.495	72.00022	
5.86	739836.4	11469.85	1063.9	3399.841	72.00022	
5.87	739794.3	11497.63	1066.88	3411.216	72.00022	
5.88	739752	11525.47	1069.866	3422.619	72.00022	
5.89	739709.7	11553.39	1072.859	3434.05	72.00022	
5.9	739667.3	11581.36	1075.858	3445.51	72.00022	
5.91	739624.7	11609.4	1078.864	3456.999	72.00022	
5.92	739582.1	11637.51	1081.876	3468.516	72.00022	
5.93	739539.4	11665.68	1084.895	3480.062	72.00022	
5.94	739496.5	11693.92	1087.92	3491.636	72.00023	
5.95	739453.6	11722.22	1090.952	3503.239	72.00023	
5.96	739410.5	11750.59	1093.99	3514.872	72.00023	
5.97	739367.4	11779.03	1097.035	3526.533	72.00023	
5.98	739324.2	11807.53	1100.086	3538.223	72.00023	
5.99	739280.8	11836.1	1103.144	3549.942	72.00023	
6	739237.4	11864.73	1106.209	3561.691	72.00023	
6.01	739193.8	11893.44	1109.28	3573.468	72.00023	
6.02	739150.2	11922.21	1112.358	3585.275	72.00023	
6.03	739106.4	11951.04	1115.442	3597.111	72.00023	
6.04	739062.5	11979.94	1118.534	3608.977	72.00023	
6.05	739018.6	12008.91	1121.632	3620.872	72.00024	
6.06	738974.5	12037.95	1124.736	3632.797	72.00024	
6.07	738930.3	12067.06	1127.847	3644.751	72.00024	
6.08	738886.1	12096.23	1130.965	3656.735	72.00024	
6.09	738841.7	12125.47	1134.09	3668.749	72.00024	
6.1	738797.2	12154.78	1137.222	3680.793	72.00024	
6.11	738752.6	12184.16	1140.36	3692.866	72.00024	
6.12	738707.9	12213.6	1143.505	3704.969	72.00024	
6.13	738663.1	12243.12	1146.657	3717.103	72.00024	
6.14	738618.2	12272.7	1149.816	3729.266	72.00024	
6.15	738573.2	12302.35	1152.982	3741.46	72.00024	
6.16	738528.1	12332.07	1156.155	3753.684	72.00025	
6.17	738482.9	12361.86	1159.334	3765.938	72.00025	
6.18	738437.5	12391.72	1162.52	3778.223	72.00025	
6.19	738392.1	12421.64	1165.714	3790.538	72.00025	
6.2	738346.6	12451.64	1168.914	3802.883	72.00025	
6.21	738300.9	12481.71	1172.121	3815.26	72.00025	
6.22	738255.2	12511.84	1175.335	3827.666	72.00025	
6.23	738209.3	12542.05	1178.556	3840.104	72.00025	
6.24	738163.3	12572.32	1181.785	3852.572	72.00025	
6.25	738117.2	12602.67	1185.02	3865.071	72.00025	
6.26	738071	12633.09	1188.262	3877.602	72.00026	
6.27	738024.8	12663.58	1191.511	3890.163	72.00026	
6.28	737978.3	12694.13	1194.768	3902.755	72.00026	
6.29	737931.8	12724.76	1198.031	3915.378	72.00026	
6.3	737885.2	12755.46	1201.302	3928.033	72.00026	
6.31	737838.5	12786.23	1204.579	3940.719	72.00026	
6.32	737791.6	12817.07	1207.864	3953.436	72.00026	
6.33	737744.7	12847.99	1211.156	3966.184	72.00026	
6.34	737697.6	12878.97	1214.455	3978.965	72.00026	
6.35	737650.4	12910.03	1217.762	3991.776	72.00026	
6.36	737603.1	12941.16	1221.076	4004.62	72.00027	
6.37	737555.7	12972.36	1224.396	4017.495	72.00027	
6.38	737508.2	13003.63	1227.724	4030.402	72.00027	
6.39	737460.6	13034.98	1231.06	4043.34	72.00027	
6.4	737412.9	13066.39	1234.403	4056.311	72.00027	
6.41	737365	13097.88	1237.753	4069.314	72.00027	
6.42	737317.1	13129.45	1241.11	4082.348	72.00027	
6.43	737269	13161.08	1244.474	4095.415	72.00027	
6.44	737220.8	13192.79	1247.846	4108.515	72.00027	
6.45	737172.6	13224.57	1251.226	4121.646	72.00027	
6.46	737124.1	13256.43	1254.613	4134.81	72.00028	
6.47	737075.6	13288.36	1258.007	4148.006	72.00028	
6.48	737027	13320.36	1261.408	4161.235	72.00028	
6.49	736978.2	13352.44	1264.817	4174.496	72.00028	
6.5	736929.4	13384.59	1268.234	4187.79	72.00028	
6.51	736880.4	13416.81	1271.658	4201.117	72.00028	
6.52	736831.3	13449.11	1275.09	4214.477	72.00028	
6.53	736782.1	13481.49	1278.529	4227.87	72.00028	
6.54	736732.8	13513.94	1281.975	4241.295	72.00028	
6.55	736683.4	13546.46	1285.429	4254.754	72.00029	
6.56	736633.8	13579.06	1288.891	4268.245	72.00029	
6.57	736584.1	13611.73	1292.36	4281.77	72.00029	
6.58	736534.4	13644.48	1295.837	4295.329	72.00029	
6.59	736484.5	13677.3	1299.322	4308.92	72.00029	
6.6	736434.4	13710.2	1302.814	4322.545	72.00029	
6.61	736384.3	13743.18	1306.314	4336.204	72.00029	
6.62	736334.1	13776.23	1309.821	4349.896	72.00029	
6.63	736283.7	13809.35	1313.337	4363.621	72.00029	
6.64	736233.2	13842.56	1316.86	4377.381	72.00029	
6.65	736182.6	13875.84	1320.39	4391.174	72.0003	
6.66	736131.9	13909.19	1323.929	4405.001	72.0003	
6.67	736081	13942.62	1327.475	4418.863	72.0003	
6.68	736030.1	13976.13	1331.029	4432.758	72.0003	
6.69	735979	14009.72	1334.591	4446.687	72.0003	
6.7	735927.8	14043.38	1338.161	4460.65	72.0003	
6.71	735876.5	14077.12	1341.738	4474.648	72.0003	
6.72	735825.1	14110.94	1345.323	4488.68	72.0003	
6.73	735773.5	14144.84	1348.917	4502.747	72.0003	
6.74	735721.8	14178.81	1352.518	4516.848	72.00031	
6.75	735670	14212.86	1356.127	4530.984	72.00031	
6.76	735618.1	14246.99	1359.744	4545.154	72.00031	
6.77	735566.1	14281.2	1363.369	4559.359	72.00031	
6.78	735513.9	14315.49	1367.002	4573.599	72.00031	
6.79	735461.6	14349.85	1370.643	4587.874	72.00031	
6.8	735409.2	14384.3	1374.292	4602.184	72.00031	
6.81	735356.7	14418.82	1377.949	4616.528	72.00031	
6.82	735304.1	14453.42	1381.615	4630.908	72.00031	
6.83	735251.3	14488.1	1385.288	4645.324	72.00032	
6.84	735198.4	14522.87	1388.969	4659.774	72.00032	
6.85	735145.4	14557.71	1392.659	4674.26	72.00032	
6.86	735092.2	14592.63	1396.356	4688.781	72.00032	
6.87	735039	14627.63	1400.062	4703.338	72.00032	
6.88	734985.6	14662.71	1403.776	4717.931	72.00032	
6.89	734932.1	14697.87	1407.498	4732.559	72.00032	
6.9	734878.4	14733.11	1411.228	4747.223	72.00032	
6.91	734824.7	14768.43	1414.967	4761.923	72.00033	
6.92	734770.8	14803.83	1418.714	4776.659	72.00033	
6.93	734716.8	14839.31	1422.469	4791.431	72.00033	
6.94	734662.7	14874.88	1426.232	4806.239	72.00033	
6.95	734608.4	14910.52	1430.004	4821.083	72.00033	
6.96	734554	14946.25	1433.784	4835.963	72.00033	
6.97	734499.5	14982.06	1437.572	4850.88	72.00033	
6.98	734444.9	15017.94	1441.369	4865.833	72.00033	
6.99	734390.1	15053.92	1445.174	4880.823	72.00033	
7	734335.2	15089.97	1448.987	4895.85	72.00034	
7.01	734280.2	15126.11	1452.809	4910.913	72.00034	
7.02	734225	15162.32	1456.64	4926.013	72.00034	
7.03	734169.7	15198.63	1460.479	4941.149	72.00034	
7.04	734114.3	15235.01	1464.326	4956.323	72.00034	
7.05	734058.8	15271.48	1468.182	4971.534	72.00034	
7.06	734003.1	15308.02	1472.046	4986.781	72.00034	
7.07	733947.4	15344.66	1475.919	5002.066	72.00034	
7.08	733891.4	15381.37	1479.801	5017.389	72.00035	
7.09	733835.4	15418.17	1483.691	5032.748	72.00035	
7.1	733779.2	15455.06	1487.589	5048.145	72.00035	
7.11	733722.9	15492.02	1491.497	5063.58	72.00035	
7.12	733666.5	15529.08	1495.413	5079.052	72.00035	
7.13	733609.9	15566.21	1499.337	5094.562	72.00035	
7.14	733553.2	15603.43	1503.271	5110.11	72.00035	
7.15	733496.4	15640.74	1507.213	5125.695	72.00035	
7.16	733439.4	15678.13	1511.164	5141.319	72.00036	
7.17	733382.3	15715.6	1515.123	5156.98	72.00036	
7.18	733325.1	15753.16	1519.091	5172.68	72.00036	
7.19	733267.7	15790.8	1523.068	5188.418	72.00036	
7.2	733210.2	15828.53	1527.054	5204.194	72.00036	
7.21	733152.6	15866.35	1531.049	5220.009	72.00036	
7.22	733094.8	15904.25	1535.053	5235.862	72.00036	
7.23	733036.9	15942.24	1539.065	5251.753	72.00036	
7.24	732978.9	15980.31	1543.086	5267.684	72.00037	
7.25	732920.8	16018.47	1547.117	5283.653	72.00037	
7.26	732862.5	16056.72	1551.156	5299.66	72.00037	
7.27	732804	16095.05	1555.204	5315.707	72.00037	
7.28	732745.5	16133.47	1559.261	5331.793	72.00037	
7.29	732686.8	16171.98	1563.327	5347.918	72.00037	
7.3	732627.9	16210.57	1567.402	5364.082	72.00037	
7.31	732569	16249.26	1571.486	5380.285	72.00037	
7.32	732509.9	16288.03	1575.58	5396.528	72.00038	
7.33	732450.6	16326.88	1579.682	5412.81	72.00038	
7.34	732391.2	16365.83	1583.793	5429.131	72.00038	
7.35	732331.7	16404.86	1587.914	5445.492	72.00038	
7.36	732272.1	16443.98	1592.043	5461.893	72.00038	
7.37	732212.3	16483.19	1596.182	5478.334	72.00038	
7.38	732152.4	16522.49	1600.33	5494.814	72.00038	
7.39	732092.3	16561.88	1604.487	5511.335	72.00039	
7.4	732032.1	16601.35	1608.654	5527.896	72.00039	
7.41	731971.8	16640.92	1612.829	5544.496	72.00039	
7.42	731911.3	16680.57	1617.014	5561.137	72.00039	
7.43	731850.7	16720.31	1621.208	5577.819	72.00039	
7.44	731789.9	16760.15	1625.412	5594.54	72.00039	
7.45	731729	16800.07	1629.625	5611.303	72.00039	
7.46	731668	16840.08	1633.847	5628.105	72.00039	
7.47	731606.8	16880.19	1638.079	5644.949	72.0004	
7.48	731545.5	16920.38	1642.32	5661.833	72.0004	
7.49	731484	16960.66	1646.57	5678.759	72.0004	
7.5	731422.4	17001.04	1650.83	5695.725	72.0004	
7.51	731360.7	17041.51	1655.099	5712.732	72.0004	
7.52	731298.8	17082.06	1659.378	5729.781	72.0004	
7.53	731236.8	17122.71	1663.666	5746.87	72.0004	
7.54	731174.6	17163.45	1667.964	5764.001	72.00041	
7.55	731112.3	17204.28	1672.271	5781.174	72.00041	
7.56	731049.8	17245.2	1676.588	5798.388	72.00041	
7.57	730987.2	17286.22	1680.915	5815.643	72.00041	
7.58	730924.5	17327.33	1685.251	5832.941	72.00041	
7.59	730861.6	17368.53	1689.597	5850.28	72.00041	
7.6	730798.6	17409.82	1693.952	5867.661	72.00041	
7.61	730735.4	17451.2	1698.317	5885.084	72.00042	
7.62	730672.1	17492.68	1702.692	5902.549	72.00042	
7.63	730608.6	17534.25	1707.076	5920.056	72.00042	
7.64	730545	17575.92	1711.471	5937.606	72.00042	
7.65	730481.3	17617.67	1715.875	5955.198	72.00042	
7.66	730417.4	17659.52	1720.288	5972.833	72.00042	
7.67	730353.3	17701.47	1724.712	5990.51	72.00042	
7.68	730289.1	17743.51	1729.145	6008.229	72.00043	
7.69	730224.8	17785.64	1733.589	6025.992	72.00043	
7.7	730160.3	17827.87	1738.042	6043.797	72.00043	
7.71	730095.7	17870.19	1742.505	6061.645	72.00043	
7.72	730030.9	17912.61	1746.978	6079.536	72.00043	
7.73	729966	17955.12	1751.461	6097.471	72.00043	
7.74	729900.9	17997.72	1755.954	6115.448	72.00043	
7.75	729835.6	18040.43	1760.457	6133.469	72.00044	
7.76	729770.3	18083.22	1764.97	6151.534	72.00044	
7.77	729704.7	18126.12	1769.492	6169.642	72.00044	
7.78	729639.1	18169.1	1774.025	6187.793	72.00044	
7.79	729573.3	18212.19	1778.569	6205.988	72.00044	
7.8	729507.3	18255.37	1783.122	6224.227	72.00044	
7.81	729441.2	18298.65	1787.685	6242.51	72.00044	
7.82	729374.9	18342.02	1792.258	6260.837	72.00045	
7.83	729308.5	18385.49	1796.842	6279.208	72.00045	
7.84	729241.9	18429.06	1801.436	6297.624	72.00045	
7.85	729175.2	18472.72	1806.04	6316.083	72.00045	
7.86	729108.3	18516.49	1810.654	6334.587	72.00045	
7.87	729041.2	18560.35	1815.278	6353.136	72.00045	
7.88	728974.1	18604.3	1819.913	6371.729	72.00046	
7.89	728906.7	18648.36	1824.558	6390.367	72.00046	
7.9	728839.2	18692.51	1829.214	6409.05	72.00046	
7.91	728771.6	18736.76	1833.879	6427.777	72.00046	
7.92	728703.8	18781.11	1838.556	6446.55	72.00046	
7.93	728635.8	18825.56	1843.242	6465.367	72.00046	
7.94	728567.7	18870.11	1847.939	6484.23	72.00046	
7.95	728499.5	18914.76	1852.646	6503.138	72.00047	
7.96	728431	18959.5	1857.364	6522.092	72.00047	
7.97	728362.5	19004.35	1862.093	6541.091	72.00047	
7.98	728293.7	19049.29	1866.831	6560.135	72.00047	
7.99	728224.9	19094.34	1871.581	6579.226	72.00047	
8	728155.8	19139.48	1876.341	6598.362	72.00047	
8.01	728086.6	19184.73	1881.111	6617.544	72.00047	
8.02	728017.3	19230.07	1885.892	6636.772	72.00048	
8.03	727947.8	19275.52	1890.684	6656.046	72.00048	
8.04	727878.1	19321.06	1895.487	6675.367	72.00048	
8.05	727808.3	19366.71	1900.3	6694.734	72.00048	
8.06	727738.3	19412.46	1905.124	6714.147	72.00048	
8.07	727668.1	19458.31	1909.958	6733.606	72.00048	
8.08	727597.8	19504.26	1914.803	6753.113	72.00049	
8.09	727527.4	19550.31	1919.659	6772.666	72.00049	
8.1	727456.7	19596.47	1924.526	6792.266	72.00049	
8.11	727386	19642.72	1929.404	6811.913	72.00049	
8.12	727315	19689.08	1934.292	6831.606	72.00049	
8.13	727243.9	19735.54	1939.192	6851.347	72.00049	
8.14	727172.7	19782.11	1944.102	6871.136	72.0005	
8.15	727101.2	19828.77	1949.023	6890.971	72.0005	
8.16	727029.6	19875.54	1953.955	6910.854	72.0005	
8.17	726957.9	19922.42	1958.898	6930.785	72.0005	
8.18	726886	19969.39	1963.852	6950.763	72.0005	
8.19	726813.9	20016.47	1968.818	6970.789	72.0005	
8.2	726741.7	20063.66	1973.794	6990.863	72.00051	
8.21	726669.3	20110.95	1978.781	7010.985	72.00051	
8.22	726596.7	20158.34	1983.779	7031.155	72.00051	
8.23	726524	20205.83	1988.788	7051.374	72.00051	
8.24	726451.1	20253.44	1993.809	7071.64	72.00051	
8.25	726378.1	20301.14	1998.841	7091.955	72.00051	
8.26	726304.8	20348.95	2003.883	7112.319	72.00052	
8.27	726231.5	20396.87	2008.937	7132.731	72.00052	
8.28	726157.9	20444.89	2014.003	7153.191	72.00052	
8.29	726084.2	20493.02	2019.079	7173.701	72.00052	
8.3	726010.3	20541.25	2024.167	7194.26	72.00052	
8.31	725936.3	20589.59	2029.266	7214.867	72.00052	
8.32	725862.1	20638.03	2034.376	7235.524	72.00053	
8.33	725787.7	20686.59	2039.498	7256.23	72.00053	
8.34	725713.1	20735.24	2044.631	7276.986	72.00053	
8.35	725638.4	20784.01	2049.776	7297.791	72.00053	
8.36	725563.5	20832.88	2054.932	7318.645	72.00053	
8.37	725488.5	20881.86	2060.099	7339.55	72.00053	
8.38	725413.3	20930.95	2065.278	7360.504	72.00054	
8.39	725337.9	20980.14	2070.469	7381.508	72.00054	
8.4	725262.3	21029.44	2075.671	7402.562	72.00054	
8.41	725186.6	21078.85	2080.884	7423.666	72.00054	
8.42	725110.7	21128.37	2086.109	7444.82	72.00054	
8.43	725034.6	21177.99	2091.346	7466.025	72.00054	
8.44	724958.4	21227.73	2096.594	7487.281	72.00055	
8.45	724882	21277.57	2101.854	7508.586	72.00055	
8.46	724805.4	21327.52	2107.125	7529.943	72.00055	
8.47	724728.7	21377.59	2112.409	7551.35	72.00055	
8.48	724651.7	21427.76	2117.704	7572.809	72.00055	
8.49	724574.6	21478.04	2123.011	7594.318	72.00055	
8.5	724497.4	21528.43	2128.329	7615.878	72.00056	
8.51	724419.9	21578.93	2133.66	7637.49	72.00056	
8.52	724342.3	21629.54	2139.002	7659.153	72.00056	
8.53	724264.5	21680.26	2144.356	7680.868	72.00056	
8.54	724186.6	21731.09	2149.722	7702.634	72.00056	
8.55	724108.4	21782.03	2155.099	7724.452	72.00057	
8.56	724030.1	21833.08	2160.489	7746.322	72.00057	
8.57	723951.6	21884.25	2165.891	7768.243	72.00057	
8.58	723873	21935.52	2171.305	7790.217	72.00057	
8.59	723794.1	21986.91	2176.73	7812.243	72.00057	
8.6	723715.1	22038.41	2182.168	7834.321	72.00057	
8.61	723635.9	22090.02	2187.618	7856.451	72.00058	
8.62	723556.5	22141.74	2193.08	7878.634	72.00058	
8.63	723477	22193.57	2198.554	7900.87	72.00058	
8.64	723397.3	22245.52	2204.04	7923.158	72.00058	
8.65	723317.4	22297.58	2209.538	7945.499	72.00058	
8.66	723237.3	22349.76	2215.048	7967.894	72.00059	
8.67	723157	22402.04	2220.571	7990.341	72.00059	
8.68	723076.6	22454.44	2226.106	8012.841	72.00059	
8.69	722996	22506.95	2231.653	8035.395	72.00059	
8.7	722915.2	22559.58	2237.212	8058.002	72.00059	
8.71	722834.2	22612.32	2242.784	8080.663	72.00059	
8.72	722753.1	22665.18	2248.368	8103.377	72.0006	
8.73	722671.7	22718.15	2253.965	8126.145	72.0006	
8.74	722590.2	22771.23	2259.574	8148.967	72.0006	
8.75	722508.5	22824.43	2265.195	8171.843	72.0006	
8.76	722426.7	22877.75	2270.829	8194.773	72.0006	
8.77	722344.6	22931.17	2276.475	8217.758	72.00061	
8.78	722262.4	22984.72	2282.133	8240.796	72.00061	
8.79	722179.9	23038.38	2287.805	8263.889	72.00061	
8.8	722097.3	23092.16	2293.488	8287.037	72.00061	
8.81	722014.5	23146.05	2299.185	8310.24	72.00061	
8.82	721931.6	23200.06	2304.894	8333.497	72.00062	
8.83	721848.4	23254.18	2310.615	8356.809	72.00062	
8.84	721765	23308.42	2316.35	8380.177	72.00062	
8.85	721681.5	23362.78	2322.097	8403.599	72.00062	
8.86	721597.8	23417.26	2327.856	8427.077	72.00062	
8.87	721513.9	23471.85	2333.629	8450.611	72.00062	
8.88	721429.8	23526.56	2339.414	8474.199	72.00063	
8.89	721345.6	23581.39	2345.212	8497.844	72.00063	
8.9	721261.1	23636.33	2351.022	8521.544	72.00063	
8.91	721176.5	23691.4	2356.846	8545.3	72.00063	
8.92	721091.6	23746.58	2362.683	8569.113	72.00063	
8.93	721006.6	23801.88	2368.532	8592.981	72.00064	
8.94	720921.4	23857.3	2374.394	8616.906	72.00064	
8.95	720836	23912.84	2380.269	8640.887	72.00064	
8.96	720750.4	23968.49	2386.158	8664.924	72.00064	
8.97	720664.7	24024.27	2392.059	8689.019	72.00064	
8.98	720578.7	24080.17	2397.973	8713.17	72.00065	
8.99	720492.5	24136.18	2403.901	8737.377	72.00065	
9	720406.2	24192.32	2409.841	8761.642	72.00065	
9.01	720319.7	24248.58	2415.794	8785.964	72.00065	
9.02	720232.9	24304.95	2421.761	8810.344	72.00065	
9.03	720146	24361.45	2427.741	8834.78	72.00066	
9.04	720058.9	24418.07	2433.734	8859.274	72.00066	
9.05	719971.6	24474.81	2439.74	8883.826	72.00066	
