#[TIME]:0.600000
#Seen are the grid output values for t=0.600000. If you want to see which gridpoints correspond to which coordinate entries, look for gridmapping text file (if you generated it)
#The following dimensions are plotted:
#Susceptibles
#Exposed
#Infected
#Recovered
#Deaths
#The values are plotted in the above order. Each dimension has 11 rows 
0.198285618084012	1.26659742090339	5.31161681169966	-nan	-nan	-nan	-nan	-nan	5.31161681169965	1.26659742090339	0.198285618084012	
-nan	2.36476697140126	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2.36476697140126	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	2.36476697140126	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2.36476697140126	-nan	
0.198285618084012	1.26659742090339	5.31161681169966	-nan	-nan	-nan	-nan	-nan	5.31161681169965	1.26659742090339	0.198285618084012	
0.0721003633677008	0.448957263921718	1.9221231661812	5.31161681169965	-nan	-nan	-nan	5.31161681169965	1.9221231661812	0.448957263921718	0.0721003633677008	
0.0176440566011832	0.1079650335264	0.448957263921719	1.26659742090339	2.36476697140126	-nan	2.36476697140126	1.26659742090339	0.448957263921718	0.1079650335264	0.0176440566011832	
0.00290503207657412	0.0176440566011832	0.0721003633677009	0.198285618084012	-nan	-nan	-nan	0.198285618084012	0.0721003633677008	0.0176440566011832	0.00290503207657412	
0.00684715590528158	0.0416595763226813	0.170794692819871	-nan	-nan	-nan	-nan	-nan	0.170794692819871	0.0416595763226813	0.00684715590528158	
0.0416595763226813	0.256151087303856	1.0757814854449	3.07778083878506	-nan	-nan	-nan	3.07778083878506	1.07578148544489	0.256151087303856	0.0416595763226813	
0.170794692819871	1.07578148544489	4.7025401437978	-nan	-nan	-nan	-nan	-nan	4.70254014379779	1.07578148544489	0.170794692819871	
-nan	3.07778083878506	-nan	-nan	-nan	-nan	-nan	-nan	-nan	3.07778083878506	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	3.07778083878506	-nan	-nan	-nan	-nan	-nan	-nan	-nan	3.07778083878506	-nan	
0.170794692819871	1.07578148544489	4.7025401437978	-nan	-nan	-nan	-nan	-nan	4.70254014379779	1.07578148544489	0.170794692819871	
0.0416595763226813	0.256151087303856	1.0757814854449	3.07778083878506	-nan	-nan	-nan	3.07778083878506	1.07578148544489	0.256151087303856	0.0416595763226813	
0.00684715590528158	0.0416595763226813	0.170794692819871	-nan	-nan	-nan	-nan	-nan	0.170794692819871	0.0416595763226813	0.00684715590528158	
0.00455791635203822	0.0275739169043956	0.111818736951191	0.303958790528342	0.55385624939719	-nan	0.55385624939719	0.303958790528342	0.111818736951191	0.0275739169043956	0.00455791635203822	
0.0275739169043956	0.16681465936774	0.676485377540133	1.83895457217933	3.35090681029862	4.09285033804254	3.35090681029862	1.83895457217933	0.676485377540133	0.16681465936774	0.0275739169043956	
0.111818736951191	0.676485377540133	2.74345933841779	7.45781889778876	13.5890262013629	-nan	13.5890262013629	7.45781889778876	2.74345933841779	0.676485377540133	0.111818736951191	
0.303958790528342	1.83895457217933	7.45781889778877	20.2722357009504	-nan	-nan	-nan	20.2722357009504	7.45781889778876	1.83895457217933	0.303958790528342	
0.55385624939719	3.35090681029862	13.5890262013629	-nan	-nan	-nan	-nan	-nan	13.5890262013629	3.35090681029862	0.55385624939719	
-nan	4.09285033804254	-nan	-nan	-nan	-nan	-nan	-nan	-nan	4.09285033804254	-nan	
0.55385624939719	3.35090681029862	13.5890262013629	-nan	-nan	-nan	-nan	-nan	13.5890262013629	3.35090681029862	0.55385624939719	
0.303958790528342	1.83895457217933	7.45781889778877	20.2722357009504	-nan	-nan	-nan	20.2722357009504	7.45781889778876	1.83895457217933	0.303958790528342	
0.111818736951191	0.676485377540133	2.74345933841779	7.45781889778876	13.5890262013629	-nan	13.5890262013629	7.45781889778876	2.74345933841779	0.676485377540133	0.111818736951191	
0.0275739169043956	0.16681465936774	0.676485377540133	1.83895457217933	3.35090681029862	4.09285033804254	3.35090681029862	1.83895457217933	0.676485377540133	0.16681465936774	0.0275739169043956	
0.00455791635203822	0.0275739169043956	0.111818736951191	0.303958790528342	0.55385624939719	-nan	0.55385624939719	0.303958790528342	0.111818736951191	0.0275739169043956	0.00455791635203822	
